Zip,Median,Mean,Pop,Wealth,Ratio
93555,56646,67744,32560,11098,0.20
93558,40700,50404,125,9704,0.24
93560,52679,62890,18910,10210,0.19
93561,39980,52200,23144,12220,0.31
93562,40700,50404,1818,9704,0.24
93563,68500,83833,388,15332,0.22
93591,47047,59694,7285,12647,0.27
93592,38983,50989,64,12006,0.31
93601,45920,64260,1909,18339,0.40
93602,70358,82835,3862,12477,0.18
93603,57879,75084,222,17205,0.30
93604,47478,60365,674,12887,0.27
93605,60909,83478,175,22569,0.37
93606,37304,52159,1217,14855,0.40
93608,25369,32659,1105,7290,0.29
93609,43737,55107,5640,11369,0.26
93610,40658,55934,23833,15275,0.38
93611,80601,87361,45614,6759,0.08
93612,44168,52348,35351,8180,0.19
93614,58409,76291,11661,17881,0.31
93615,30485,41006,6042,10521,0.35
93616,47471,59786,2627,12315,0.26
93618,40862,53636,28262,12773,0.31
93619,99491,115354,28965,15862,0.16
93620,36320,45551,9591,9230,0.25
93621,55541,57796,464,2255,0.04
93622,30556,38874,9581,8317,0.27
93623,63044,78191,69,15147,0.24
93624,20674,26447,1036,5772,0.28
93625,52939,60132,7313,7192,0.14
93626,72392,97201,1359,24808,0.34
93627,31298,41537,123,10239,0.33
93628,55541,57796,327,2255,0.04
93630,47055,61373,19162,14317,0.30
93631,53490,67859,15941,14369,0.27
93633,57879,75084,25,17205,0.30
93634,60909,83478,33,22569,0.37
93635,53587,63389,38776,9802,0.18
93636,65123,80019,11908,14896,0.23
93637,48776,60412,37743,11635,0.24
93638,40096,52034,49068,11937,0.30
93640,25078,32213,11880,7134,0.28
93641,55541,57796,595,2255,0.04
93643,48025,59660,3171,11635,0.24
93644,43398,63280,8637,19882,0.46
93645,44279,62203,318,17924,0.40
93646,26161,35307,10557,9145,0.35
93647,32961,44857,11874,11895,0.36
93648,35902,49371,15719,13469,0.38
93650,44259,51497,4055,7237,0.16
93651,78327,90096,1674,11769,0.15
93652,38281,51788,415,13507,0.35
93653,47593,61263,1229,13670,0.29
93654,48952,58890,29776,9937,0.20
93656,43470,50957,6313,7486,0.17
93657,51877,62457,34999,10579,0.20
93660,27030,35235,4675,8204,0.30
93662,43938,54484,30237,10545,0.24
93664,60909,83478,585,22569,0.37
93665,34788,43092,472,8304,0.24
93666,51528,87995,692,36467,0.71
93667,73661,90580,2604,16918,0.23
93668,26829,34978,1118,8149,0.30
93669,48783,59146,295,10363,0.21
93673,36364,42809,713,6445,0.18
93675,55541,57796,3721,2255,0.04
93701,24596,32466,12529,7870,0.32
93702,29663,37453,48607,7789,0.26
93703,31730,38351,31868,6620,0.21
93704,50508,64806,27156,14298,0.28
93705,35551,44074,36703,8523,0.24
93706,29736,39314,41087,9577,0.32
93710,41266,50856,25366,9589,0.23
93711,73038,97145,36731,24106,0.33
93720,81645,98443,45191,16798,0.21
93721,14943,20193,4099,5249,0.35
93722,57216,67371,76448,10154,0.18
93723,50299,65743,9547,15444,0.31
93725,40929,50392,24979,9463,0.23
93726,37119,47653,40705,10534,0.28
93727,47126,58587,71820,11461,0.24
93728,31565,41015,15743,9449,0.30
93730,90663,126297,9941,35634,0.39
93901,52862,68481,26863,15619,0.30
93905,40152,51143,61080,10991,0.27
93906,61903,71225,59461,9322,0.15
93907,74063,83919,21726,9855,0.13
93908,113932,136352,13043,22420,0.20
93920,73040,133433,1369,60392,0.83
93921,74842,121444,3281,46602,0.62
93923,81366,124260,11502,42894,0.53
93924,12743,18827,917,6083,0.48
93925,61906,77648,1671,15741,0.25
93926,51638,65378,8726,13739,0.27
93927,52344,63866,17547,11521,0.22
93928,68553,80030,506,11477,0.17
93930,53175,63466,15866,10290,0.19
93932,68553,80030,592,11477,0.17
93933,44761,55069,19084,10308,0.23
93940,70709,85654,31615,14945,0.21
93943,58246,76671,6,18425,0.32
93950,66864,89674,15046,22810,0.34
93953,105731,174736,4509,69005,0.65
93954,52639,64183,302,11543,0.22
93955,56869,64154,32382,7285,0.13
93960,33197,38998,16971,5801,0.17
93962,59971,77451,673,17479,0.29
94002,105580,127899,25992,22318,0.21
94010,120060,178289,40737,58228,0.48
94014,75187,85140,47014,9953,0.13
94015,79787,88316,60927,8529,0.11
94019,98239,129782,18424,31542,0.32
94020,110219,127619,1559,17400,0.16
94021,110219,127619,192,17400,0.16
94022,166448,240602,18500,74153,0.45
94024,167198,217480,22385,50281,0.30
94025,110862,160111,40526,49249,0.44
94027,216905,336888,7089,119983,0.55
94028,166454,272604,6534,106150,0.64
94030,80196,103028,21536,22832,0.28
94037,131750,154789,2913,23039,0.17
94038,131750,154789,3040,23039,0.17
94040,98249,116965,32996,18716,0.19
94041,89017,116385,13292,27368,0.31
94043,92084,107899,28358,15814,0.17
94044,90431,105947,37296,15515,0.17
94060,110219,127619,1554,17400,0.16
94061,79034,99018,36245,19983,0.25
94062,126761,177920,25876,51159,0.40
94063,50794,69144,30949,18350,0.36
94065,125862,147310,11359,21448,0.17
94066,79643,89767,41130,10124,0.13
94070,118842,145917,29166,27075,0.23
94074,110219,127619,214,17400,0.16
94080,75511,88733,63403,13221,0.18
94085,78407,88027,21247,9619,0.12
94086,93787,108069,45697,14282,0.15
94087,105592,124252,54293,18659,0.18
94089,80190,98204,19245,18014,0.22
94102,29613,44237,31176,14623,0.49
94103,53548,77236,27170,23687,0.44
94104,23165,41734,406,18569,0.80
94105,112333,156879,5846,44546,0.40
94107,99924,135229,26599,35305,0.35
94108,37052,65418,13768,28366,0.77
94109,59205,86481,55984,27276,0.46
94110,75106,98470,69333,23364,0.31
94111,93790,135954,3712,42163,0.45
94112,72442,87828,79407,15385,0.21
94114,103206,140193,31124,36987,0.36
94115,76493,121814,33021,45321,0.59
94116,95090,107645,43698,12554,0.13
94117,84802,112291,39169,27489,0.32
94118,75724,115830,38319,40106,0.53
94121,80980,102378,41203,21398,0.26
94122,77483,98259,56023,20776,0.27
94123,104750,150417,23088,45666,0.44
94124,49309,62866,33996,13557,0.27
94127,127575,154201,19289,26626,0.21
94128,76339,77317,69,978,0.01
94129,117500,184350,3183,66850,0.57
94130,46382,63286,2880,16904,0.36
94131,97834,126303,26881,28468,0.29
94132,74071,84478,28129,10406,0.14
94133,45203,71909,22499,26706,0.59
94134,58244,70357,40001,12112,0.21
94158,104684,131829,4792,27144,0.26
94301,147936,208310,16995,60373,0.41
94303,87779,110652,45467,22872,0.26
94304,108738,147589,3627,38850,0.36
94305,52859,76783,13862,23923,0.45
94306,117366,156307,26469,38941,0.33
94401,77198,92983,34429,15784,0.20
94402,110787,151928,23981,41141,0.37
94403,90717,109077,39642,18360,0.20
94404,111121,129456,33749,18334,0.16
94501,69601,85238,60212,15637,0.22
94502,113574,129427,13600,15852,0.14
94503,62601,72304,15861,9703,0.15
94505,104593,130359,13403,25766,0.25
94506,161210,201107,22452,39897,0.25
94507,143249,216871,14889,73621,0.51
94508,77300,126896,3661,49596,0.64
94509,57457,66946,62439,9488,0.17
94510,94376,106667,27088,12291,0.13
94511,39324,61604,2137,22280,0.57
94512,54341,67397,108,13056,0.24
94513,88681,99204,54605,10523,0.12
94514,72556,85321,1360,12765,0.18
94515,58427,76889,7050,18462,0.32
94516,110197,138887,211,28690,0.26
94517,125409,139297,12385,13888,0.11
94518,76595,92156,26778,15560,0.20
94519,70973,82365,18453,11391,0.16
94520,47454,56737,37208,9282,0.20
94521,86232,99684,41249,13452,0.16
94523,86243,103881,33569,17638,0.20
94525,75799,85239,3127,9440,0.12
94526,122212,168699,31102,46486,0.38
94528,136359,240002,964,103643,0.76
94530,81373,95392,23877,14019,0.17
94531,94957,102664,40290,7706,0.08
94533,59407,67269,69277,7862,0.13
94534,98347,116972,36416,18625,0.19
94535,59631,71830,3793,12199,0.20
94536,85807,99432,68790,13625,0.16
94538,81251,92315,61148,11063,0.14
94539,139900,154026,50031,14125,0.10
94541,56648,67347,61635,10698,0.19
94542,98241,112429,12717,14188,0.14
94544,62281,70490,73026,8208,0.13
94545,70672,82388,29707,11715,0.17
94546,77433,91794,42209,14360,0.19
94547,94797,112387,24092,17589,0.19
94548,76465,90907,412,14442,0.19
94549,131151,173472,26864,42321,0.32
94550,102388,118144,46896,15756,0.15
94551,91402,108326,36867,16923,0.19
94552,119476,142242,14454,22766,0.19
94553,73754,87258,47065,13503,0.18
94555,101218,114459,34143,13241,0.13
94556,123448,158748,15229,35300,0.29
94558,71873,89645,65373,17772,0.25
94559,58468,75492,26848,17023,0.29
94560,82460,89908,42573,7448,0.09
94561,74450,86179,36515,11729,0.16
94563,157107,208679,17672,51572,0.33
94564,79875,86846,18287,6971,0.09
94565,56624,69059,84641,12435,0.22
94566,121573,143198,40884,21625,0.18
94567,77350,94000,623,16649,0.22
94568,116091,127033,46016,10942,0.09
94569,78099,87446,198,9347,0.12
94571,54023,66932,7911,12908,0.24
94572,65615,78526,8684,12910,0.20
94573,85481,213099,94,127618,1.49
94574,72649,126722,8742,54073,0.74
94575,151806,179409,974,27603,0.18
94576,77300,126896,164,49596,0.64
94577,65017,77071,45560,12053,0.19
94578,55521,67036,38558,11514,0.21
94579,69800,77789,20571,7989,0.11
94580,64764,73756,27152,8992,0.14
94582,140120,152084,38537,11963,0.09
94583,116033,133100,34859,17067,0.15
94585,71079,77511,28247,6431,0.09
94586,145602,197123,925,51520,0.35
94587,90746,98262,69516,7515,0.08
94588,119840,136908,30842,17067,0.14
94589,61961,70062,29870,8101,0.13
94590,47050,59204,35420,12153,0.26
94591,78396,88358,53042,9961,0.13
94592,43333,63061,742,19728,0.46
94595,78416,104909,16425,26492,0.34
94596,89985,115452,20037,25466,0.28
94597,84072,100101,20277,16029,0.19
94598,113958,144182,25818,30223,0.27
94599,68868,100003,3021,31134,0.45
94601,36649,48279,50294,11630,0.32
94602,69581,85842,28329,16260,0.23
94603,40895,50305,31403,9409,0.23
94605,58796,71461,39016,12665,0.22
94606,36899,47992,36672,11093,0.30
94607,36748,48019,24978,11271,0.31
94608,46499,63624,28019,17124,0.37
94609,48200,63851,20596,15651,0.32
94610,87901,109300,29287,21399,0.24
94611,115659,147271,36565,31612,0.27
94612,29109,43209,14389,14099,0.48
94613,53750,64181,715,10431,0.19
94618,117125,164456,16046,47330,0.40
94619,67254,88015,23299,20760,0.31
94621,32543,40862,29870,8319,0.26
94702,56414,73774,15979,17360,0.31
94703,56878,70297,19846,13418,0.24
94704,32315,46795,25592,14479,0.45
94705,100476,138210,12762,37733,0.38
94706,75985,88941,19615,12955,0.17
94707,131805,160829,11710,29023,0.22
94708,129726,161380,10985,31653,0.24
94709,51042,76850,11806,25808,0.51
94710,44289,60528,6948,16238,0.37
94720,16192,79238,2964,63045,3.89
94801,38789,52069,29395,13280,0.34
94803,80748,91294,24904,10546,0.13
94804,48935,58405,38559,9469,0.19
94805,67644,76984,13648,9340,0.14
94806,56475,66450,59861,9974,0.18
94901,73424,101435,41157,28010,0.38
94903,82789,105759,29040,22970,0.28
94904,106345,175455,11995,69110,0.65
94920,105815,184183,10400,78368,0.74
94922,72578,95926,425,23348,0.32
94923,68616,92654,1411,24038,0.35
94924,68976,89820,1638,20844,0.30
94925,96426,132793,9253,36366,0.38
94928,62826,73782,43170,10956,0.17
94929,88036,118315,264,30279,0.34
94930,95239,114895,8500,19655,0.21
94931,61473,75974,8470,14501,0.24
94933,89740,102862,865,13122,0.15
94937,65000,87280,837,22280,0.34
94938,89161,102497,812,13336,0.15
94939,90563,139289,6859,48725,0.54
94940,88036,118315,268,30279,0.34
94941,112586,161625,30496,49038,0.44
94945,76166,106501,17167,30334,0.40
94946,87739,117915,699,30175,0.34
94947,84736,106549,24283,21813,0.26
94949,85453,106568,17202,21115,0.25
94950,65000,87280,89,22280,0.34
94951,65534,80774,4124,15239,0.23
94952,72230,96054,32858,23824,0.33
94954,79596,90807,37333,11210,0.14
94956,77409,103999,1756,26589,0.34
94957,136833,258848,1332,122015,0.89
94960,103154,143617,15740,40462,0.39
94963,89740,102862,569,13122,0.15
94964,4241,5520,240,1278,0.30
94965,85328,125521,10847,40192,0.47
94970,69000,89836,683,20836,0.30
94971,88036,118315,337,30279,0.34
94972,88036,118315,52,30279,0.34
94973,89740,102862,1429,13122,0.15
95002,52202,80030,2077,27828,0.53
95003,79660,102203,23974,22542,0.28
95004,79525,99930,3918,20405,0.26
95005,85438,96991,6311,11553,0.14
95006,80190,106342,8979,26152,0.33
95007,76431,100692,676,24261,0.32
95008,80720,99556,45260,18836,0.23
95010,54187,70266,9137,16078,0.30
95012,53647,59937,10320,6289,0.12
95013,112955,105871,80,-7084,-0.06
95014,122417,142028,60717,19610,0.16
95017,95208,102583,834,7375,0.08
95018,83143,102818,7778,19674,0.24
95019,50710,59349,7727,8638,0.17
95020,74751,94095,57349,19343,0.26
95023,66792,78393,48841,11601,0.17
95030,137536,193360,12791,55824,0.41
95032,121527,154686,25089,33159,0.27
95033,107869,141100,9372,33230,0.31
95035,94060,103882,66943,9821,0.10
95037,99390,120102,45579,20711,0.21
95039,45767,56871,1377,11103,0.24
95041,76393,99849,160,23456,0.31
95043,80842,95897,639,15055,0.19
95045,80796,101468,4046,20672,0.26
95046,109510,139519,6417,30009,0.27
95050,65956,83449,35923,17493,0.27
95051,90681,103009,54327,12328,0.14
95053,69656,81593,2206,11937,0.17
95054,113537,122235,23364,8698,0.08
95060,68791,88089,46377,19297,0.28
95062,55443,71946,36079,16502,0.30
95064,49167,68061,7331,18894,0.38
95065,85098,105304,8113,20205,0.24
95066,101328,127572,14749,26243,0.26
95070,147629,201811,30617,54182,0.37
95073,77843,110064,10154,32221,0.41
95075,80842,95897,331,15055,0.19
95076,54034,69688,82474,15653,0.29
95110,55259,68729,18730,13470,0.24
95111,64712,77140,58466,12427,0.19
95112,45535,61460,49588,15925,0.35
95113,48276,74782,893,26505,0.55
95116,46908,57688,51496,10780,0.23
95117,65571,78339,30067,12768,0.19
95118,86056,101246,31932,15189,0.18
95119,109965,117835,9970,7870,0.07
95120,141126,165042,37457,23916,0.17
95121,87496,100442,37469,12945,0.15
95122,56000,66816,56545,10815,0.19
95123,87168,100470,62228,13301,0.15
95124,100177,115496,47082,15319,0.15
95125,90830,118184,51939,27354,0.30
95126,71585,86916,31049,15331,0.21
95127,65597,80470,61325,14873,0.23
95128,64158,84258,34836,20100,0.31
95129,105917,119786,38720,13869,0.13
95130,84418,103470,13911,19052,0.23
95131,96065,110227,28565,14161,0.15
95132,86961,101902,40299,14940,0.17
95133,74790,86731,25401,11940,0.16
95134,99445,109161,15268,9716,0.10
95135,121365,142251,20120,20886,0.17
95136,86094,100137,42989,14042,0.16
95138,148402,177312,18889,28909,0.19
95139,102337,111247,6748,8910,0.09
95140,61660,328797,191,267136,4.33
95148,103052,114510,45528,11458,0.11
95202,11516,19668,4212,8151,0.71
95203,36215,45357,14142,9142,0.25
95204,46734,59327,27786,12593,0.27
95205,35714,42567,38069,6852,0.19
95206,47189,55636,65004,8447,0.18
95207,41888,52717,47965,10829,0.26
95209,72159,83023,39488,10864,0.15
95210,44245,51650,39009,7404,0.17
95211,65152,76420,1545,11268,0.17
95212,65296,88945,25239,23648,0.36
95215,47093,57013,23224,9919,0.21
95219,78958,102684,27884,23726,0.30
95220,63688,88541,7273,24853,0.39
95222,45435,63005,5292,17570,0.39
95223,52354,68839,4491,16484,0.31
95224,63341,79323,429,15982,0.25
95225,69114,78725,672,9611,0.14
95226,69114,78725,84,9611,0.14
95227,71779,81290,941,9510,0.13
95228,66818,75749,3976,8931,0.13
95230,52245,65665,546,13420,0.26
95231,48825,58738,4374,9913,0.20
95232,37530,48109,304,10579,0.28
95233,70921,80706,436,9785,0.14
95234,35833,58827,70,22994,0.64
95236,69164,87483,4223,18319,0.26
95237,50260,63446,3167,13185,0.26
95240,44548,57020,47172,12471,0.28
95242,69039,87799,25393,18760,0.27
95245,46358,57330,2277,10972,0.24
95246,49614,60731,1615,11117,0.22
95247,52051,67828,4368,15777,0.30
95248,37530,48109,301,10579,0.28
95249,50981,62324,4042,11342,0.22
95250,51092,62275,78,11183,0.22
95251,44130,62434,767,18304,0.41
95252,69335,77857,13460,8522,0.12
95254,69114,78725,480,9611,0.14
95255,37530,48109,2042,10579,0.28
95257,37530,48109,413,10579,0.28
95258,62384,82034,4018,19650,0.31
95301,48155,61228,37073,13072,0.27
95303,4324,7988,71,3663,0.85
95304,80978,97458,15706,16479,0.20
95305,50457,61838,245,11381,0.23
95306,47991,64577,970,16586,0.35
95307,47914,56950,42753,9035,0.19
95310,37083,54439,1882,17356,0.47
95311,47990,66251,2197,18261,0.38
95312,49053,77208,268,28154,0.57
95313,42292,69250,1386,26957,0.64
95315,44757,50455,10987,5698,0.13
95316,66360,86624,6573,20264,0.31
95317,47077,70151,817,23074,0.49
95318,62752,77781,541,15029,0.24
95319,32267,42515,1749,10248,0.32
95320,62659,74150,12819,11491,0.18
95321,50402,61937,3736,11534,0.23
95322,41171,55367,8942,14195,0.34
95323,61154,81716,1260,20562,0.34
95324,52954,68121,7324,15166,0.29
95325,18961,25514,32,6553,0.35
95326,54489,67649,9581,13159,0.24
95327,30604,37713,6216,7108,0.23
95328,40029,46525,3993,6496,0.16
95329,59114,73322,2460,14208,0.24
95330,66803,78436,17853,11633,0.17
95333,40427,63758,2942,23331,0.58
95334,46729,57926,15457,11197,0.24
95335,53333,76039,541,22706,0.43
95336,58811,70062,42675,11250,0.19
95337,70294,78967,31557,8672,0.12
95338,32920,42259,7738,9339,0.28
95340,51764,70079,33931,18314,0.35
95341,34511,45865,32967,11353,0.33
95345,10341,13717,152,3376,0.33
95346,53333,76039,1272,22706,0.43
95348,46837,61232,30805,14395,0.31
95350,46237,62966,51046,16728,0.36
95351,36026,45837,46458,9810,0.27
95354,39321,49783,25394,10462,0.27
95355,62447,77860,58311,15412,0.25
95356,62540,83010,30918,20469,0.33
95357,54978,65401,11559,10423,0.19
95358,47961,57484,31668,9523,0.20
95360,47323,58238,11712,10915,0.23
95361,55161,68728,26854,13566,0.25
95363,58001,70568,25237,12566,0.22
95364,53333,76039,53,22706,0.43
95365,35309,47279,4985,11970,0.34
95366,80721,101545,16575,20824,0.26
95367,57516,66936,23173,9420,0.16
95368,72133,92431,13614,20298,0.28
95369,51776,94608,1031,42831,0.83
95370,47397,62242,26803,14844,0.31
95372,47585,61150,1963,13564,0.29
95374,48683,61390,2030,12706,0.26
95375,53333,76039,106,22706,0.43
95376,66504,78392,49859,11888,0.18
95377,97487,113808,30902,16320,0.17
95379,47979,60631,3898,12652,0.26
95380,41023,54003,40515,12980,0.32
95382,63900,73928,36176,10028,0.16
95383,52512,74655,3937,22142,0.42
95385,53201,69973,429,16771,0.32
95386,56569,63629,9877,7060,0.12
95387,53611,69305,636,15694,0.29
95388,35833,49901,13074,14068,0.39
95389,64738,79666,1272,14927,0.23
95391,96388,105118,9959,8730,0.09
95401,54697,64747,36981,10049,0.18
95403,62837,75677,45164,12839,0.20
95404,67047,83431,39761,16384,0.24
95405,69516,87461,21399,17945,0.26
95407,56525,66104,39352,9578,0.17
95409,70211,87976,27187,17764,0.25
95410,36588,54985,950,18396,0.50
95412,65515,86937,401,21422,0.33
95415,38438,51257,1592,12818,0.33
95417,31094,43696,297,12602,0.41
95420,53000,65205,374,12205,0.23
95421,60085,80949,1592,20864,0.35
95422,27728,34293,15585,6565,0.24
95423,39565,49744,3747,10179,0.26
95425,56022,67085,10841,11063,0.20
95426,60935,62786,2147,1850,0.03
95427,40403,53126,459,12723,0.31
95428,28090,38222,2516,10132,0.36
95429,29335,40490,70,11155,0.38
95430,39950,55468,44,15518,0.39
95431,66091,101949,631,35858,0.54
95432,37757,54709,426,16951,0.45
95435,40798,50934,82,10136,0.25
95436,65499,82999,5418,17500,0.27
95437,40768,53023,14799,12254,0.30
95439,70930,79540,675,8610,0.12
95441,77526,104044,2014,26518,0.34
95442,65880,102758,3178,36877,0.56
95443,40840,51279,233,10439,0.26
95444,79781,92654,748,12873,0.16
95445,44929,61514,2093,16585,0.37
95446,42947,62436,4750,19488,0.45
95448,64867,89119,16852,24252,0.37
95449,44700,58538,1507,13838,0.31
95450,63907,87352,387,23444,0.37
95451,46294,58393,11213,12099,0.26
95452,65678,99361,1393,33683,0.51
95453,39205,56587,10916,17382,0.44
95454,31094,43696,2556,12602,0.41
95456,38149,55980,795,17831,0.47
95457,50341,68322,2893,17981,0.36
95458,31755,40624,3104,8869,0.28
95459,44929,61514,504,16585,0.37
95460,53000,65205,2285,12205,0.23
95461,58615,66291,3413,7675,0.13
95462,39950,55468,1417,15518,0.39
95463,38362,51170,169,12808,0.33
95464,28408,32685,2424,4277,0.15
95465,68689,93361,2083,24672,0.36
95466,38376,51192,946,12815,0.33
95467,57254,67542,5498,10288,0.18
95468,44929,61514,1258,16585,0.37
95469,59272,67782,1707,8509,0.14
95470,53578,66549,6032,12971,0.24
95471,42212,63962,522,21750,0.52
95472,70852,88883,28255,18031,0.25
95476,55282,81890,33104,26608,0.48
95482,48088,59227,31808,11138,0.23
95485,3515,4042,287,527,0.15
95486,39950,55468,62,15518,0.39
